1256,0.429,0.000767,0.636,5.14e-005,0.203,0.12806666666666666,0.0325,0.61983,0.233
706,0.66,0.000768,0.763,0.0389,0.0637,0.11386666666666666,0.0636,0.6896599999999999,0.661
1271,0.525,0.000774,0.657,0.0,0.0778,0.10656666666666667,0.0271,0.38506500000000005,0.286
887,0.832,0.000825,0.496,0.825,0.114,0.17668333333333336,0.0597,0.588705,0.854
907,0.79,0.000885,0.427,0.446,0.0514,0.18935000000000002,0.0541,0.5849300000000001,0.961
1891,0.481,0.000891,0.94,0.0,0.0939,0.08673333333333333,0.066,0.482465,0.643
643,0.806,0.000891,0.772,0.864,0.101,0.23948333333333333,0.0856,0.626625,0.436
697,0.769,0.000901,0.792,0.0,0.385,0.06810000000000001,0.111,0.680105,0.323
1280,0.676,0.000937,0.79,8.94e-005,0.0938,0.061233333333333334,0.0338,0.49973999999999996,0.0484
968,0.775,0.000954,0.823,0.0,0.144,0.10151666666666667,0.271,0.650205,0.288
1135,0.607,0.000965,0.889,0.0,0.0839,0.06723333333333333,0.0394,0.50017,0.376
739,0.771,0.000986,0.857,0.0161,0.323,0.1019,0.102,0.54015,0.66
1436,0.466,0.00101,0.943,0.0,0.458,0.059083333333333335,0.385,0.5672849999999999,0.598
141,0.798,0.00102,0.751,3.22e-006,0.0271,0.10558333333333333,0.263,0.8100149999999999,0.482
554,0.595,0.00104,0.794,0.00733,0.0693,0.08643333333333333,0.0345,0.658095,0.685
1302,0.495,0.00105,0.955,0.0551,0.308,0.06968333333333333,0.0798,0.6500100000000001,0.362
2012,0.584,0.00106,0.932,0.00269,0.129,0.05835,0.333,0.37488,0.211
1677,0.507,0.00107,0.918,8.7e-006,0.311,0.07806666666666667,0.0701,0.46003,0.275
1214,0.818,0.00107,0.799,0.128,0.057,0.06833333333333333,0.156,0.50007,0.0953
856,0.616,0.00113,0.943,1.67e-006,0.346,0.08841666666666666,0.0444,0.6498149999999999,0.802
1881,0.464,0.00117,0.785,1.46e-006,0.328,0.12366666666666666,0.0436,0.765025,0.505
772,0.682,0.00118,0.953,0.622,0.256,0.06455000000000001,0.0474,0.62498,0.324
1355,0.605,0.0012,0.92,0.000596,0.483,0.0383,0.0713,0.8748699999999999,0.22
1933,0.649,0.00125,0.815,4.31e-005,0.671,0.06326666666666667,0.0415,0.63015,0.774
1908,0.494,0.00129,0.946,0.0,0.398,0.045950000000000005,0.0637,0.51704,0.713
1465,0.823,0.00129,0.815,0.0494,0.599,0.06578333333333333,0.134,0.629945,0.473
1883,0.417,0.00131,0.946,0.0,0.154,0.06760000000000001,0.0507,0.476225,0.501
933,0.789,0.00134,0.682,1.39e-006,0.128,0.11401666666666667,0.054,0.54994,0.562
1626,0.526,0.00136,0.861,0.732,0.596,0.09785,0.0587,0.6401600000000001,0.114
1132,0.613,0.00139,0.874,1.82e-006,0.656,0.059899999999999995,0.0697,0.54019,0.532
707,0.211,0.00144,0.963,0.000732,0.162,0.06768333333333333,0.118,0.640565,0.395
439,0.575,0.00145,0.625,0.0,0.0817,0.08826666666666667,0.0345,0.55992,0.295
1441,0.715,0.00145,0.964,0.468,0.174,0.0785,0.0651,0.640295,0.307
42,0.624,0.00156,0.792,1.54e-006,0.0772,0.08883333333333333,0.0473,0.6997,0.318
1879,0.543,0.00162,0.912,2.1e-006,0.0565,0.17850000000000002,0.0601,0.518655,0.83
900,0.587,0.00166,0.841,0.53,0.117,0.08464999999999999,0.0476,0.71475,0.696
605,0.845,0.00167,0.455,5.97e-005,0.0414,0.08681666666666667,0.0693,0.599935,0.832
1691,0.542,0.00172,0.905,0.0104,0.136,0.09421666666666666,0.054,0.76699,0.365
1470,0.548,0.00173,0.811,3.56e-005,0.323,0.06641666666666667,0.0475,0.7754000000000001,0.411
711,0.67,0.00174,0.848,0.00168,0.385,0.08505,0.0537,0.620145,0.46
468,0.819,0.00176,0.777,0.0931,0.0627,0.1289,0.0614,0.523255,0.769
1504,0.598,0.0018,0.748,0.000196,0.116,0.10398333333333333,0.0706,0.6502849999999999,0.321
46,0.7,0.00182,0.756,0.711,0.0575,0.17856666666666668,0.0575,0.5714,0.947
1423,0.541,0.00184,0.609,0.0,0.179,0.06191666666666666,0.127,0.79157,0.298
313,0.554,0.00189,0.749,0.39,0.124,0.12275,0.0266,0.8402249999999999,0.824
989,0.468,0.0019,0.88,0.00704,0.409,0.08476666666666667,0.057,0.8848600000000001,0.645
1344,0.482,0.00192,0.968,0.000454,0.108,0.07325,0.149,0.570005,0.245
198,0.558,0.00192,0.74,8.97e-006,0.129,0.10366666666666666,0.0448,0.591465,0.214
482,0.469,0.00206,0.821,0.00914,0.258,0.08424999999999999,0.0397,0.86982,0.226
753,0.468,0.00207,0.971,0.00329,0.146,0.05636666666666667,0.0609,0.460015,0.814
915,0.587,0.00207,0.915,0.579,0.136,0.13845000000000002,0.0404,0.6400199999999999,0.539
156,0.777,0.00212,0.739,0.868,0.109,0.15148333333333333,0.039,0.59996,0.201
1826,0.659,0.00216,0.9,0.0,0.111,0.08093333333333333,0.0317,0.5902000000000001,0.882
2007,0.639,0.00217,0.978,0.112,0.0838,0.039599999999999996,0.073,0.72493,0.494
2010,0.624,0.00231,0.971,0.121,0.255,0.015583333333333334,0.0643,0.510015,0.442
1661,0.54,0.0024,0.933,0.954,0.371,0.11306666666666666,0.0364,0.61994,0.23
1278,0.547,0.0024,0.511,1.24e-006,0.109,0.0967,0.0294,0.7198399999999999,0.179
471,0.85,0.00241,0.664,0.0672,0.192,0.15235,0.105,0.63009,0.584
43,0.621,0.00243,0.683,0.00856,0.525,0.09365,0.242,0.621415,0.0891
846,0.696,0.00254,0.643,0.834,0.276,0.16873333333333335,0.0407,0.5875699999999999,0.537
459,0.812,0.00254,0.554,0.698,0.0558,0.18296666666666667,0.0567,0.616445,0.786
640,0.869,0.00255,0.426,0.534,0.113,0.13645,0.202,0.6352949999999999,0.457
118,0.618,0.00256,0.717,0.0,0.625,0.09563333333333333,0.318,0.95025,0.601
117,0.896,0.00257,0.623,0.000258,0.039,0.13346666666666665,0.0571,0.6748099999999999,0.564
1618,0.66,0.00259,0.652,0.0,0.0673,0.07911666666666667,0.0582,0.639885,0.167
2001,0.484,0.00262,0.609,0.0,0.339,0.0942,0.0303,0.6552450000000001,0.266
364,0.444,0.00266,0.498,0.0299,0.135,0.12718333333333334,0.199,0.59957,0.294
65,0.557,0.00266,0.607,0.771,0.33,0.16813333333333333,0.0578,0.36530500000000005,0.259
1686,0.442,0.00267,0.892,7.92e-006,0.0758,0.10718333333333334,0.086,0.75957,0.258
213,0.602,0.0027,0.764,0.0053,0.0822,0.08161666666666667,0.0435,0.529985,0.468
586,0.908,0.00271,0.513,0.0,0.141,0.08863333333333333,0.0973,0.650235,0.256
1652,0.408,0.00273,0.849,3.04e-005,0.139,0.08806666666666667,0.0646,0.870145,0.141
196,0.476,0.00275,0.818,0.757,0.279,0.13221666666666668,0.0318,0.795445,0.745
1679,0.231,0.00278,0.791,0.00055,0.396,0.07161666666666666,0.0446,0.436685,0.404
1649,0.476,0.0028,0.815,0.00593,0.357,0.08455,0.0359,0.6398199999999999,0.144
1910,0.686,0.0028,0.915,7.16e-006,0.233,0.07411666666666666,0.0364,0.55027,0.784
2016,0.446,0.00281,0.915,3.87e-005,0.218,0.10368333333333334,0.141,0.950065,0.402
948,0.754,0.003,0.968,0.795,0.194,0.07365,0.168,0.624855,0.55
676,0.766,0.003,0.453,3.49e-005,0.0923,0.11084999999999999,0.067,0.50001,0.346
479,0.654,0.00314,0.734,0.000249,0.0802,0.1036,0.112,0.6349750000000001,0.243
610,0.663,0.00318,0.877,0.00217,0.124,0.05616666666666667,0.0538,0.679945,0.396
892,0.746,0.00324,0.613,0.672,0.167,0.1684,0.0475,0.626585,0.627
1619,0.569,0.00338,0.896,0.958,0.0633,0.051899999999999995,0.0489,0.640415,0.113
794,0.313,0.00342,0.893,0.0,0.0877,0.06485,0.0463,0.63555,0.709
717,0.772,0.00349,0.407,2.4e-005,0.0705,0.12403333333333334,0.0907,0.50003,0.287
1648,0.568,0.00354,0.928,0.0211,0.478,0.05926666666666667,0.045,0.614985,0.57
41,0.76,0.00356,0.402,0.0,0.333,0.14584999999999998,0.164,0.7351399999999999,0.069
537,0.396,0.0036,0.601,0.531,0.116,0.15578333333333333,0.0515,0.64998,0.351
975,0.647,0.00369,0.762,0.00641,0.0884,0.12941666666666665,0.0363,0.6041599999999999,0.438
1762,0.592,0.00373,0.562,3.23e-005,0.223,0.11448333333333333,0.0239,0.4508,0.2
1225,0.862,0.00373,0.608,6.14e-006,0.0856,0.07936666666666666,0.0402,0.6000099999999999,0.825
1650,0.605,0.00388,0.642,0.598,0.102,0.1167,0.0411,0.629835,0.157
436,0.567,0.0039,0.876,0.0,0.531,0.07621666666666667,0.0376,0.57451,0.697
173,0.648,0.00399,0.85,0.294,0.35,0.10461666666666666,0.0439,0.56007,0.559
1130,0.385,0.004,0.866,0.0,0.111,0.046950000000000006,0.0697,0.88007,0.548
470,0.872,0.00402,0.565,0.237,0.0947,0.1706,0.0708,0.6299600000000001,0.885
592,0.937,0.00402,0.67,0.0,0.108,0.10248333333333333,0.107,0.680145,0.592
293,0.736,0.00403,0.68,5.49e-006,0.116,0.10729999999999999,0.342,0.7495099999999999,0.601
1809,0.557,0.00411,0.796,0.0,0.0951,0.06911666666666667,0.0482,0.639995,0.452
1160,0.624,0.00411,0.806,0.0,0.0872,0.09928333333333334,0.0437,0.749995,0.536
277,0.389,0.00412,0.884,0.172,0.31,0.0767,0.0741,0.64302,0.399
434,0.356,0.00417,0.872,0.00975,0.0997,0.13061666666666666,0.068,0.8315,0.592
636,0.9,0.00417,0.929,2.04e-005,0.524,0.011966666666666665,0.148,0.6499550000000001,0.566
94,0.748,0.00419,0.741,0.0,0.147,0.05171666666666667,0.0531,0.640385,0.533
913,0.704,0.00428,0.895,0.28,0.267,0.13016666666666665,0.0647,0.59331,0.865
1631,0.502,0.00429,0.756,0.769,0.377,0.10196666666666668,0.0363,0.640625,0.0605
847,0.894,0.0043,0.676,0.348,0.425,0.16178333333333333,0.0979,0.605,0.715
896,0.808,0.00431,0.916,0.598,0.0445,0.07566666666666667,0.0635,0.60995,0.69
1438,0.775,0.00433,0.883,0.346,0.057,0.09716666666666667,0.0703,0.62503,0.682
1070,0.555,0.00434,0.896,0.0,0.145,0.05491666666666666,0.0388,0.574975,0.558
1676,0.578,0.00436,0.909,0.00128,0.707,0.061200000000000004,0.105,0.439915,0.518
925,0.449,0.0044,0.962,0.897,0.397,0.07155,0.112,0.7748950000000001,0.296
970,0.413,0.00444,0.633,0.0,0.361,0.08646666666666666,0.0558,0.85008,0.184
1479,0.615,0.00461,0.638,0.00979,0.382,0.08901666666666667,0.13,0.53001,0.41
1154,0.565,0.00464,0.771,0.0,0.0568,0.087,0.212,0.8419249999999999,0.551
1493,0.722,0.00466,0.614,0.0,0.106,0.12581666666666666,0.115,0.774515,0.504
140,0.721,0.00469,0.621,0.0103,0.199,0.07296666666666667,0.306,0.7998350000000001,0.578
585,0.821,0.00469,0.469,0.0,0.141,0.1192,0.0473,0.6600100000000001,0.321
1505,0.585,0.00477,0.614,0.000155,0.0762,0.09323333333333334,0.037,0.570295,0.273
5,0.804,0.00479,0.56,0.0,0.164,0.11136666666666667,0.185,0.42511499999999997,0.264
93,0.601,0.00488,0.873,0.0365,0.113,0.09776666666666666,0.0448,0.624985,0.566
1134,0.616,0.00494,0.961,0.0,0.078,0.0524,0.139,0.57246,0.531
819,0.376,0.00497,0.801,0.149,0.683,0.17770000000000002,0.0474,0.76413,0.807
1273,0.574,0.00497,0.802,0.0,0.333,0.08001666666666667,0.0299,0.64031,0.52
2009,0.595,0.00499,0.837,0.0359,0.101,0.10018333333333333,0.0696,0.74982,0.331
1999,0.619,0.00499,0.949,0.000418,0.179,0.07733333333333332,0.0658,0.749675,0.257
79,0.429,0.00502,0.725,1.54e-005,0.266,0.1026,0.0371,0.41462499999999997,0.174
1823,0.571,0.00509,0.89,0.0,0.0769,0.02666666666666667,0.0395,0.55479,0.725
1964,0.685,0.00513,0.948,0.00347,0.17,0.08636666666666668,0.0457,0.524405,0.627
848,0.81,0.00524,0.547,0.854,0.101,0.20491666666666666,0.0558,0.60376,0.817
417,0.555,0.00525,0.612,0.0,0.346,0.13068333333333335,0.0353,0.50018,0.319
1000,0.859,0.00531,0.624,0.000124,0.184,0.09061666666666667,0.0915,0.7497400000000001,0.628
1270,0.529,0.00532,0.769,0.0,0.19,0.10615,0.0469,0.36973,0.648
987,0.654,0.00535,0.641,0.00321,0.209,0.16285000000000002,0.0482,0.57348,0.778
763,0.749,0.00539,0.857,0.0,0.192,0.08733333333333333,0.0435,0.5595300000000001,0.355
1775,0.771,0.00543,0.685,0.00157,0.0537,0.07731666666666667,0.0567,0.444985,0.683
1320,0.48,0.00545,0.984,0.283,0.588,0.0953,0.116,0.6501,0.146
1430,0.562,0.00551,0.885,0.805,0.0621,0.0516,0.0431,0.7253000000000001,0.679
288,0.521,0.00564,0.888,0.0226,0.0633,0.08661666666666666,0.0357,0.409855,0.264
1980,0.682,0.00574,0.812,0.0,0.0553,0.044849999999999994,0.118,0.524455,0.347
1612,0.704,0.0058,0.962,0.128,0.22,0.051583333333333335,0.115,0.639985,0.0727
626,0.394,0.00584,0.669,0.0,0.334,0.07435,0.056,0.849645,0.195
274,0.379,0.0059,0.674,1.04e-005,0.0957,0.09603333333333333,0.0305,0.498985,0.0647
272,0.609,0.00593,0.641,0.585,0.105,0.08848333333333333,0.0266,0.42478499999999997,0.0844
958,0.58,0.00594,0.859,0.00163,0.463,0.07553333333333333,0.0649,0.649795,0.285
391,0.318,0.00605,0.975,0.832,0.345,0.07018333333333333,0.0916,0.871025,0.683
1435,0.473,0.00613,0.885,0.00023,0.219,0.057,0.0454,0.74849,0.278
261,0.748,0.0062,0.733,0.0,0.329,0.07368333333333334,0.072,0.46509500000000004,0.273
1191,0.75,0.00622,0.78,0.0,0.0263,0.05258333333333333,0.0898,0.599925,0.819
1607,0.654,0.00623,0.728,0.404,0.688,0.14128333333333334,0.0577,0.65003,0.281
1643,0.691,0.00626,0.721,0.000562,0.297,0.10343333333333334,0.03,0.585105,0.463
578,0.684,0.00627,0.637,0.0,0.297,0.1063,0.061,0.7003149999999999,0.245
1350,0.636,0.00631,0.802,4.14e-005,0.059,0.03613333333333334,0.167,0.699075,0.334
45,0.715,0.00631,0.833,0.0,0.164,0.08965,0.108,0.477435,0.607
443,0.374,0.00632,0.937,0.0207,0.186,0.06470000000000001,0.082,0.7490600000000001,0.337
1689,0.585,0.00643,0.757,0.0,0.741,0.09040000000000001,0.0302,0.548905,0.615
1480,0.695,0.00647,0.818,4.87e-006,0.0219,0.08965,0.0334,0.599825,0.923
1889,0.42,0.0067,0.672,0.0,0.108,0.1317,0.027,0.840095,0.459
92,0.876,0.00672,0.606,1.06e-005,0.14,0.09118333333333334,0.0645,0.639875,0.249
1276,0.688,0.00687,0.843,0.0,0.0464,0.06866666666666667,0.0452,0.5251,0.841
1620,0.798,0.00689,0.809,0.0765,0.0998,0.0983,0.063,0.60022,0.766
104,0.763,0.00705,0.773,0.032,0.772,0.0787,0.0533,0.6501250000000001,0.347
616,0.586,0.00706,0.915,0.236,0.192,0.1044,0.031,0.58995,0.747
1585,0.498,0.0071,0.721,0.0,0.122,0.11158333333333334,0.0327,0.46655,0.673
704,0.743,0.00723,0.633,0.0,0.246,0.13706666666666667,0.235,0.425205,0.398
1157,0.741,0.00728,0.559,0.000971,0.21,0.12958333333333333,0.03,0.509995,0.441
203,0.567,0.00731,0.506,0.205,0.103,0.14570000000000002,0.0264,0.58196,0.354
1615,0.623,0.00732,0.975,0.16,0.0614,0.04386666666666667,0.109,0.6297,0.247
1034,0.584,0.00733,0.716,0.0,0.0879,0.07895,0.0342,0.45002499999999995,0.527
1942,0.845,0.00733,0.768,5.04e-006,0.0575,0.0908,0.188,0.5,0.954
1196,0.352,0.00738,0.843,0.0,0.0883,0.13305,0.482,0.8264499999999999,0.716
594,0.727,0.00741,0.235,0.0159,0.0769,0.3377166666666667,0.16,0.6358,0.59
250,0.578,0.00744,0.947,0.0816,0.105,0.040516666666666666,0.036,0.6701699999999999,0.452
1992,0.446,0.00749,0.881,0.0,0.13,0.0728,0.0545,0.849445,0.428
618,0.587,0.00749,0.784,0.0126,0.264,0.0813,0.0469,0.6999500000000001,0.13
378,0.393,0.00757,0.838,0.145,0.223,0.06358333333333334,0.0985,0.710095,0.474
86,0.898,0.00776,0.5,0.292,0.0771,0.18481666666666668,0.0571,0.611405,0.868
663,0.786,0.00778,0.604,0.0,0.102,0.13953333333333334,0.0614,0.7002700000000001,0.502
67,0.879,0.00781,0.512,1.45e-005,0.134,0.1305,0.0775,0.63975,0.277
321,0.883,0.00799,0.333,0.804,0.257,0.29746666666666666,0.053,0.605495,0.964
194,0.539,0.00818,0.582,0.0717,0.15,0.12356666666666666,0.0328,0.47534999999999994,0.249
1753,0.651,0.00819,0.645,0.0,0.0919,0.11234999999999999,0.223,0.48197,0.668
1668,0.581,0.0082,0.526,0.000369,0.113,0.12639999999999998,0.0265,0.830755,0.551
1877,0.64,0.00832,0.864,0.0,0.123,0.10959999999999999,0.0315,0.51013,0.735
1616,0.184,0.00837,0.871,0.167,0.15,0.05408333333333334,0.0661,0.63986,0.213
316,0.587,0.00838,0.866,3.55e-005,0.15,0.1074,0.0816,0.53993,0.42
664,0.853,0.00842,0.578,0.0,0.095,0.08161666666666667,0.2,0.490135,0.566
649,0.799,0.00845,0.605,0.0143,0.485,0.16685,0.286,0.970275,0.378
356,0.293,0.00855,0.792,0.0111,0.133,0.06245,0.0363,0.809665,0.696
187,0.542,0.00856,0.946,5.38e-006,0.386,0.10511666666666668,0.0505,0.54248,0.389
495,0.246,0.0086,0.843,0.241,0.137,0.16703333333333334,0.0396,0.400235,0.681
736,0.656,0.0086,0.787,0.0923,0.376,0.08349999999999999,0.043,0.47247500000000003,0.0933
812,0.51,0.00884,0.603,0.286,0.0569,0.11581666666666666,0.174,0.69938,0.094
1050,0.612,0.00898,0.799,0.0,0.172,0.07671666666666667,0.0275,0.62988,0.675
113,0.614,0.00904,0.907,0.000131,0.36,0.04226666666666667,0.143,0.61453,0.354
598,0.864,0.00905,0.86,0.0,0.183,0.032,0.178,0.700145,0.883
331,0.646,0.00909,0.621,0.000124,0.249,0.1893,0.0747,0.45493,0.408
424,0.385,0.00914,0.902,0.522,0.317,0.09106666666666667,0.098,0.7996949999999999,0.52
1387,0.453,0.00922,0.678,5.11e-005,0.0477,0.12151666666666668,0.0494,0.65968,0.0827
1468,0.715,0.00931,0.989,0.109,0.0475,0.028716666666666668,0.194,0.64027,0.679
1853,0.739,0.00947,0.947,2.99e-005,0.326,0.03191666666666667,0.0412,0.440045,0.762
728,0.667,0.00963,0.848,0.000213,0.317,0.10273333333333333,0.05,0.5998749999999999,0.895
650,0.836,0.00968,0.817,0.0,0.114,0.09453333333333333,0.0677,0.5600350000000001,0.658
280,0.706,0.00978,0.643,0.00955,0.103,0.15594999999999998,0.0859,0.80013,0.808
506,0.486,0.00991,0.526,0.158,0.0976,0.15068333333333334,0.0272,0.377305,0.726
379,0.449,0.01,0.416,0.122,0.0778,0.09285,0.0608,0.70402,0.118
1025,0.553,0.01,0.743,0.0,0.0812,0.09138333333333333,0.0368,0.74981,0.574
427,0.569,0.0101,0.857,0.0145,0.141,0.09285,0.0337,0.524905,0.291
544,0.651,0.0101,0.642,0.000186,0.0902,0.07126666666666666,0.167,0.441185,0.711
1173,0.833,0.0102,0.434,0.0219,0.165,0.14658333333333334,0.431,0.75031,0.286
0,0.833,0.0102,0.434,0.0219,0.165,0.14658333333333334,0.431,0.75031,0.286
1016,0.745,0.0103,0.822,4.2e-006,0.155,0.10590000000000001,0.252,0.433665,0.374
412,0.346,0.0106,0.808,0.685,0.247,0.09651666666666667,0.0302,1.096655,0.711
1354,0.633,0.0106,0.926,0.54,0.133,0.07915,0.0971,0.7001850000000001,0.493
179,0.246,0.0107,0.784,5.71e-006,0.0825,0.08339999999999999,0.0529,0.7651349999999999,0.189
1251,0.619,0.0107,0.733,0.0,0.176,0.08424999999999999,0.0405,0.500355,0.507
229,0.621,0.0107,0.796,0.187,0.0719,0.10298333333333334,0.0327,0.70006,0.288
1660,0.631,0.0107,0.893,0.00632,0.147,0.08538333333333334,0.0411,0.650075,0.558
1475,0.723,0.0107,0.784,0.772,0.0791,0.09244999999999999,0.0334,0.6401349999999999,0.382
180,0.882,0.0107,0.743,0.00152,0.327,0.11620000000000001,0.141,0.61985,0.678
1263,0.534,0.0108,0.862,0.0,0.104,0.07136666666666666,0.0486,0.52006,0.435
1887,0.743,0.0108,0.67,0.0702,0.22,0.07578333333333333,0.0293,0.55416,0.934
1695,0.599,0.0109,0.677,8.04e-006,0.0612,0.0787,0.035,0.405105,0.458
1697,0.616,0.0109,0.91,0.0,0.0806,0.055266666666666665,0.124,0.75019,0.709
681,0.63,0.011,0.664,0.082,0.105,0.12075,0.172,0.8997750000000001,0.231
235,0.757,0.011,0.578,0.00672,0.127,0.06476666666666667,0.0386,0.5147999999999999,0.952
161,0.563,0.0111,0.81,2.71e-005,0.142,0.15263333333333332,0.0372,0.49998,0.767
1656,0.668,0.0111,0.977,0.17,0.363,0.04455,0.0515,0.6403,0.561
923,0.465,0.0112,0.727,0.802,0.0964,0.08635,0.0353,0.590745,0.47
820,0.523,0.0113,0.863,0.204,0.113,0.08291666666666667,0.0553,0.6202300000000001,0.428
864,0.682,0.0114,0.78,0.735,0.0862,0.1658,0.0538,0.57782,0.334
337,0.82,0.0115,0.616,0.445,0.082,0.14045,0.0361,0.6393,0.972
732,0.816,0.0116,0.543,0.0,0.13,0.11538333333333334,0.238,0.4752,0.373
1385,0.432,0.0117,0.761,2.88e-005,0.75,0.06876666666666667,0.0305,0.69002,0.334
1212,0.579,0.0117,0.821,0.0,0.0631,0.07693333333333333,0.152,0.870315,0.561
244,0.683,0.0117,0.86,0.000379,0.356,0.12195,0.31,0.716555,0.317
